"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred","cloud_amount"
43564,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',NULL,13.8000,24.6300,679.0900,NULL,85.8000,0.5500,NULL,0.0000
43565,'330800','衢州市','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',NULL,7.6500,59.8300,237.8400,290.3400,NULL,0.8400,1.4800,0.0000
43566,'330824','开化县','2023-11-18 08:00:00.000000','2023-11-18 17:00:00.000000',0.0000,12.0600,25.2800,NULL,42.1900,38.4700,1.4400,3.1100,0.0000
43567,'330802','柯城区','2023-11-18 08:00:00.000000','2023-11-18 11:00:00.000000',0.0000,13.6100,NULL,682.2800,119.2600,116.6100,0.7000,0.8400,0.0000
43568,'330803','衢江区','2023-11-18 08:00:00.000000','2023-11-18 08:00:00.000000',0.0000,8.0300,58.4700,220.7600,290.5400,238.3400,0.4600,NULL,0.0000
43569,'330800','衢州市','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,9.5200,30.4600,0.0000,313.9600,57.4200,0.4700,0.4600,2.1300
43570,'330803','衢江区','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,10.2600,22.5300,0.0000,214.3100,145.2200,NULL,NULL,2.8900
43571,'330802','柯城区','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,9.5200,NULL,0.0000,313.9600,NULL,0.4700,0.4600,2.1300
43572,'330800','衢州市','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',0.0000,8.8900,37.8800,0.0000,281.7400,295.8400,0.8200,0.8800,93.0300
43573,'330803','衢江区','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',0.0000,8.6900,NULL,0.0000,NULL,288.5500,NULL,NULL,72.9000
43574,'330800','衢州市','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',0.0000,8.1700,36.8800,0.0000,NULL,26.4900,0.4800,0.4500,90.4100
43575,'330802','柯城区','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',0.0000,8.8900,37.8800,0.0000,281.7400,295.8400,0.8200,0.8800,93.0300
43576,'330803','衢江区','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',0.0000,7.4200,47.5300,0.0000,49.9300,31.5500,0.9400,0.7900,89.3600
43577,'330822','常山县','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,8.4000,32.6800,0.0000,39.5100,98.7200,0.7600,NULL,3.6000
43578,'330802','柯城区','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',0.0000,8.1700,36.8800,0.0000,21.1500,26.4900,0.4800,NULL,90.4100
43579,'330800','衢州市','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',0.0000,7.8100,37.1600,0.0000,73.7700,43.7400,0.0900,0.1500,71.3200
43580,'330822','常山县','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',0.0000,NULL,47.6400,NULL,336.6500,167.5300,NULL,0.0700,96.8800
43581,'330822','常山县','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',NULL,7.7000,42.2000,0.0000,19.1700,61.0500,0.6000,0.3600,88.1200
43582,'330803','衢江区','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',0.0000,7.6200,48.9200,0.0000,62.1100,44.3900,0.2700,0.2700,83.4300
43583,'330822','常山县','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',0.0000,7.4500,45.9000,0.0000,27.0100,63.2200,0.8700,0.9600,82.7700
43584,'330802','柯城区','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',0.0000,7.8100,37.1600,0.0000,73.7700,43.7400,0.0900,0.1500,71.3200
43585,'330881','江山市','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',0.0000,6.9900,50.2500,0.0000,79.0700,47.1900,0.5600,0.4700,95.2000
43586,'330881','江山市','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,7.3500,NULL,0.0000,83.6600,99.9900,1.7400,2.3600,4.0500
43587,'330881','江山市','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',0.0000,6.2400,55.4400,0.0000,87.8500,83.0800,0.5300,0.7700,87.4800
43588,'330881','江山市','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',NULL,5.8200,61.9100,0.0000,85.3000,98.9700,0.4200,0.5000,97.1700
43589,'330825','龙游县','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',0.0000,7.2500,46.3100,0.0000,154.2800,239.9500,NULL,0.7800,54.5800
43590,'330825','龙游县','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,9.4800,23.8000,0.0000,NULL,177.5400,0.9600,1.5100,0.9800
43591,'330824','开化县','2023-11-18 20:00:00.000000','2023-11-18 23:00:00.000000',NULL,7.1600,46.8000,0.0000,13.2400,NULL,0.4900,0.2700,99.8200
43592,'330824','开化县','2023-11-18 20:00:00.000000','2023-11-18 20:00:00.000000',0.0000,7.1700,36.3800,0.0000,24.6500,138.7700,0.5500,0.8800,8.6000
43593,'330825','龙游县','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',0.0000,5.8300,61.5300,0.0000,104.1200,48.1400,0.6700,0.4800,76.2900
43594,'330825','龙游县','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',0.0000,4.8400,67.9900,0.0000,NULL,NULL,0.7400,0.8100,90.1000
43595,'330824','开化县','2023-11-18 20:00:00.000000','2023-11-19 05:00:00.000000',0.0000,6.6500,39.1700,0.0000,310.7700,129.6100,0.4200,0.3100,NULL
43596,'330824','开化县','2023-11-18 20:00:00.000000','2023-11-19 02:00:00.000000',NULL,6.7100,42.9300,0.0000,11.4300,93.1600,0.8200,0.9600,87.2600
43597,'330824','开化县','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,17.9600,11.5300,531.6700,269.7500,NULL,2.2200,NULL,0.0000
43598,'330825','龙游县','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',0.0000,14.9200,23.6000,655.4600,260.4400,259.3800,1.4900,NULL,2.1200
43599,'330825','龙游县','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',0.0000,6.7600,69.6400,225.0600,333.6200,262.7300,0.2600,0.3900,2.1600
43600,'330824','开化县','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',NULL,14.9100,23.4300,652.3800,199.3800,208.3600,0.9700,1.2600,3.8300
43601,'330824','开化县','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',NULL,8.0200,NULL,206.0400,54.0700,118.9400,0.3000,0.9200,5.2500
43602,'330825','龙游县','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',NULL,13.9200,31.7700,2.1600,254.2900,249.7300,NULL,4.2500,0.0000
43603,'330824','开化县','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',0.0000,13.8900,33.7700,11.9500,283.2900,279.6400,1.9100,4.0300,0.0000
43604,'330800','衢州市','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',0.0000,15.5500,21.9300,645.9600,246.2600,248.6900,NULL,3.3000,4.0800
43605,'330803','衢江区','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',0.0000,15.5900,23.2900,NULL,246.7500,246.9600,NULL,3.2900,NULL
43606,'330800','衢州市','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',0.0000,8.7400,50.5800,229.5500,275.6700,265.6000,0.6900,1.4200,0.8500
43607,'330802','柯城区','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',NULL,NULL,21.9300,645.9600,246.2600,248.6900,2.4900,3.3000,4.0800
43608,'330803','衢江区','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',0.0000,8.4600,53.9700,226.7100,320.8200,263.6400,NULL,1.1200,1.5200
43609,'330800','衢州市','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',NULL,NULL,43.2300,1.8800,231.3500,228.0500,2.1600,4.3400,0.0000
43610,'330802','柯城区','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',0.0000,8.7400,50.5800,229.5500,275.6700,265.6000,0.6900,1.4200,0.8500
43611,'330803','衢江区','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',0.0000,NULL,33.8100,7.3300,NULL,230.4800,2.1800,5.0900,0.0000
43612,'330800','衢州市','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,18.0100,16.6300,513.1300,241.0100,244.1600,NULL,4.3000,2.0500
43613,'330802','柯城区','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',0.0000,13.4200,43.2300,1.8800,231.3500,NULL,2.1600,4.3400,0.0000
43614,'330803','衢江区','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,18.3500,13.9500,508.9400,240.1200,241.1400,3.6700,4.9800,3.3700
43615,'330822','常山县','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',0.0000,14.8000,24.4300,636.2100,210.3400,213.5600,1.3600,1.8300,NULL
43616,'330822','常山县','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',0.0000,8.1600,65.9400,224.2300,8.2400,190.3500,0.1500,0.3000,1.5000
43617,'330802','柯城区','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,18.0100,16.6300,513.1300,241.0100,244.1600,3.2000,4.3000,2.0500
43618,'330822','常山县','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',0.0000,14.3400,NULL,2.1600,192.1100,187.8600,1.5400,NULL,0.0000
43619,'330822','常山县','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,17.1100,NULL,524.4600,184.6300,190.1200,0.8400,NULL,0.0000
43620,'330881','江山市','2023-11-19 08:00:00.000000','2023-11-19 11:00:00.000000',0.0000,14.9100,20.9600,639.0200,246.3300,245.0000,NULL,2.4100,4.9200
43621,'330881','江山市','2023-11-19 08:00:00.000000','2023-11-19 08:00:00.000000',NULL,NULL,68.2300,219.0300,171.9800,NULL,0.6300,0.9600,0.9800
43622,'330881','江山市','2023-11-19 08:00:00.000000','2023-11-19 17:00:00.000000',0.0000,15.3400,26.1400,10.0800,223.5200,NULL,1.3600,1.8500,0.0000
43623,'330881','江山市','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,17.3800,16.1100,528.5100,246.2400,246.5800,NULL,NULL,0.2800
43624,'330825','龙游县','2023-11-19 08:00:00.000000','2023-11-19 14:00:00.000000',0.0000,18.6600,11.8300,514.8400,252.6100,252.1900,3.5700,4.8100,0.9500
43625,'330825','龙游县','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',0.0000,7.7800,66.7200,0.0000,96.2800,136.2000,0.5500,0.5400,NULL
43626,'330825','龙游县','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',0.0000,9.8900,NULL,0.0000,146.6500,219.0000,1.0400,NULL,0.0000
43627,'330824','开化县','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',NULL,8.4300,59.3000,0.0000,347.4600,42.9600,0.8800,0.7100,0.0000
43628,'330824','开化县','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',0.0000,9.6600,54.9100,0.0000,333.7200,288.7900,0.7000,0.4900,0.0000
43629,'330881','江山市','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,5.2600,76.9000,0.0000,63.2800,64.8900,1.9800,4.0400,0.0000
43630,'330825','龙游县','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,5.7000,70.8800,0.0000,78.8900,56.7200,1.1300,1.7300,0.0000
43631,'330825','龙游县','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,7.0200,67.2100,0.0000,95.9800,64.7700,1.0500,1.7700,0.0000
43632,'330824','开化县','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,6.2200,64.8200,NULL,352.8500,24.5900,1.4000,2.0000,0.0000
43633,'330824','开化县','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,6.8900,65.4300,0.0000,347.5100,NULL,NULL,1.7100,0.0000
43634,'330800','衢州市','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',0.0000,NULL,NULL,0.0000,NULL,270.1300,0.9600,1.6300,0.0000
43635,'330803','衢江区','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',0.0000,11.4900,38.7900,0.0000,206.6300,247.2700,0.5800,NULL,0.0000
43636,'330802','柯城区','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',0.0000,10.3200,NULL,0.0000,NULL,270.1300,0.9600,1.6300,0.0000
43637,'330800','衢州市','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',0.0000,10.6600,39.2500,0.0000,357.6600,51.5700,0.8200,1.0700,0.0000
43638,'330803','衢江区','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',0.0000,11.6300,35.6900,0.0000,14.8100,39.0800,0.5500,0.6600,NULL
43639,'330822','常山县','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',NULL,12.1700,46.0600,0.0000,285.6500,NULL,0.5500,0.4000,0.0000
43640,'330800','衢州市','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,10.1100,42.6700,NULL,36.4600,55.6700,1.1100,2.0700,0.0000
43641,'330802','柯城区','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',0.0000,10.6600,39.2500,0.0000,357.6600,NULL,0.8200,1.0700,0.0000
43642,'330803','衢江区','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,9.0300,57.6700,0.0000,57.8700,58.5800,NULL,1.9200,0.0000
43643,'330802','柯城区','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,10.1100,42.6700,0.0000,36.4600,55.6700,1.1100,2.0700,0.0000
43644,'330800','衢州市','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,8.0000,56.3400,0.0000,26.5100,NULL,1.4100,2.2800,0.0000
43645,'330822','常山县','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',0.0000,9.5100,61.4300,0.0000,NULL,NULL,1.3000,1.4500,0.0000
43646,'330822','常山县','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,NULL,NULL,0.0000,12.8300,38.9000,1.6600,3.4300,0.0000
43647,'330803','衢江区','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,7.5700,64.4400,0.0000,45.1200,49.9400,1.2800,NULL,0.0000
43648,'330822','常山县','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,6.8000,74.3000,0.0000,5.7200,38.4600,1.6600,2.9500,0.0000
43649,'330802','柯城区','2023-11-19 20:00:00.000000','2023-11-20 05:00:00.000000',0.0000,8.0000,56.3400,0.0000,26.5100,50.6200,1.4100,2.2800,0.0000
43650,'330881','江山市','2023-11-19 20:00:00.000000','2023-11-19 23:00:00.000000',0.0000,NULL,NULL,0.0000,84.2400,81.1100,0.9700,1.4500,0.0000
43651,'330881','江山市','2023-11-19 20:00:00.000000','2023-11-19 20:00:00.000000',NULL,11.0900,NULL,0.0000,141.3100,213.3700,NULL,1.2800,0.0000
43652,'330881','江山市','2023-11-19 20:00:00.000000','2023-11-20 02:00:00.000000',0.0000,6.2200,75.2200,0.0000,60.7300,61.0200,1.9100,NULL,0.0000
43653,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,15.6100,NULL,677.0900,46.8900,48.5600,3.4100,2.9200,0.0000
43654,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,8.5400,61.2800,227.6500,54.2600,0.0000,2.7000,0.0000,0.0000
43655,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.1600,58.1400,1.5800,56.8800,53.3000,3.0000,3.7000,0.0000
43656,'330881','江山市','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,17.8300,48.4700,528.1200,44.3500,45.8100,3.4600,3.2100,0.0000
43657,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,NULL,49.4500,8.3000,51.8800,NULL,2.3000,4.2400,0.0000
43658,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.0900,47.6600,8.7900,55.9000,56.9400,2.4400,4.0400,0.0000
43659,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,18.8700,39.9500,531.5200,62.9500,69.2000,3.7100,3.9800,NULL
43660,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',NULL,19.4000,42.1300,523.2200,NULL,56.1500,NULL,3.8700,0.0000
43661,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,13.7800,NULL,8.3000,51.8800,63.1000,2.3000,4.2400,0.0000
43662,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,19.1900,41.0800,525.8000,NULL,60.5100,NULL,4.1000,0.0000
43663,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',0.0000,19.4500,46.3000,NULL,135.7600,96.9100,0.3500,1.5800,0.0000
43664,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,15.9600,59.3000,672.2200,48.5600,58.4700,2.4000,2.8700,0.0000
43665,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,7.9300,73.1100,151.9000,NULL,0.0000,1.4700,0.0000,36.0100
43666,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',NULL,18.8700,NULL,531.5200,62.9500,69.2000,NULL,3.9800,0.0000
43667,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.4300,55.3200,667.3600,40.7800,NULL,0.2200,1.4300,0.0000
43668,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,8.6200,NULL,211.9600,NULL,0.0000,1.1400,0.0000,0.0000
43669,'330825','龙游县','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.2200,43.6800,6.0200,66.2900,59.0700,2.5700,2.9600,0.0000
43670,'330824','开化县','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,15.5800,58.7900,11.4200,9.2600,NULL,0.9900,1.6900,0.0000
43671,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.0600,55.9600,NULL,NULL,69.6100,3.0100,3.4400,0.0000
43672,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,NULL,56.2400,673.5100,52.8300,62.6400,NULL,3.5400,0.0000
43673,'330800','衢州市','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,9.5600,62.9200,205.0000,54.2200,0.0000,1.5400,0.0000,2.3300
43674,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,16.0600,55.9600,670.7600,66.2000,69.6100,3.0100,3.4400,0.0000
43675,'330803','衢江区','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,NULL,63.9400,NULL,49.2600,0.0000,NULL,0.0000,15.6800
43676,'330802','柯城区','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,9.5600,NULL,NULL,54.2200,0.0000,1.5400,0.0000,2.3300
43677,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 11:00:00.000000',0.0000,15.3200,NULL,673.9700,58.7900,67.2500,2.2100,2.0800,0.0000
43678,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 08:00:00.000000',0.0000,8.2700,70.2700,224.3600,17.5400,0.0000,1.9200,0.0000,0.0000
43679,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 17:00:00.000000',0.0000,14.1200,57.5300,4.2800,75.5700,72.6800,2.2100,2.3700,0.0000
43680,'330822','常山县','2023-11-20 08:00:00.000000','2023-11-20 14:00:00.000000',NULL,18.3900,47.9200,526.4300,NULL,76.1900,2.6200,2.4300,0.0000
43681,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.5600,38.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43682,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.7700,NULL,0.0000,NULL,66.4700,1.1400,1.8800,0.0000
43683,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.4800,37.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43684,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.5800,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43685,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.9700,42.4900,NULL,76.9100,74.2000,1.0900,1.6400,0.0000
43686,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.5600,38.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43687,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.6700,32.4700,0.0000,60.7500,NULL,1.2600,2.2500,0.0000
43688,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.5700,33.9300,0.0000,75.5800,74.9700,1.0900,2.0900,0.0000
43689,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,NULL,36.0200,0.0000,NULL,84.9400,0.6800,1.2200,0.0000
43690,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',NULL,9.7200,39.9200,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
43691,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,NULL,33.6800,0.0000,62.0600,72.6900,1.2000,2.0700,0.0000
43692,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.2200,33.4300,0.0000,55.4600,73.1900,NULL,1.3800,NULL
43693,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-20 23:00:00.000000',0.0000,8.6700,32.4700,0.0000,60.7500,73.4100,1.2600,2.2500,0.0000
43694,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-20 20:00:00.000000',0.0000,9.1300,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43695,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.6500,34.3000,0.0000,72.4800,73.3500,0.9900,1.7800,NULL
43696,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,7.8300,33.6800,0.0000,62.0600,72.6900,1.2000,2.0700,0.0000
43697,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,7.1800,36.7200,0.0000,65.7500,75.5500,1.0500,1.6500,NULL
43698,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,6.9400,35.8900,0.0000,NULL,NULL,0.8500,1.3600,0.0000
43699,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,7.1800,36.7200,0.0000,65.7500,75.5500,1.0500,1.6500,0.0000
43700,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,6.9200,33.9300,0.0000,130.6100,113.5600,0.4700,0.6300,0.0000
43701,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,NULL,35.1000,0.0000,120.7500,97.8900,0.5200,0.8300,0.0000
43702,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 05:00:00.000000',0.0000,6.7000,41.2000,0.0000,83.3600,103.0800,0.7100,0.9900,0.0000
43703,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-21 02:00:00.000000',0.0000,NULL,35.6400,0.0000,NULL,94.9300,0.8200,1.1200,0.0000
